"","mp.top.term","MGI.ID","MP.ID","MP.Term","mp.description","TS28.mutant.expression.detected","hp.top.term","HPO.superclass.description","mp.top.description"
"793","MP:0005384","MGI:96436","MP:0001656","focal hepatic necrosis","cellular phenotype","Yes","HP:0025354","Abnormal cellular phenotype","cellular phenotype"
"794","MP:0005384","MGI:88515","MP:0008796","increased lens fiber apoptosis","cellular phenotype","Yes","HP:0025354","Abnormal cellular phenotype","cellular phenotype"
"795","MP:0005384","MGI:87971","MP:0006072","abnormal retinal apoptosis","cellular phenotype","No","HP:0025354","Abnormal cellular phenotype","cellular phenotype"
"796","MP:0005384","MGI:88515","MP:0008794","increased lens epithelium apoptosis","cellular phenotype","Yes","HP:0025354","Abnormal cellular phenotype","cellular phenotype"
"797","MP:0005384","MGI:88276","MP:0011195","increased hair follicle apoptosis","cellular phenotype","Yes","HP:0025354","Abnormal cellular phenotype","cellular phenotype"
"798","MP:0005385","MGI:94885","MP:0005329","abnormal myocardium layer morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"799","MP:0005385","MGI:87964","MP:0002833","increased heart weight","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"800","MP:0005385","MGI:88467","MP:0005598","decreased ventricle muscle contractility","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"801","MP:0005385","MGI:1916782","MP:0002833","increased heart weight","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"802","MP:0005385","MGI:103580","MP:0000297","abnormal atrioventricular cushion morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"803","MP:0005385","MGI:1306784","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"804","MP:0005385","MGI:103556","MP:0003888","liver hemorrhage","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"805","MP:0005385","MGI:102709","MP:0003070","increased vascular permeability","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"806","MP:0005385","MGI:94885","MP:0003137","abnormal impulse conducting system conduction","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"807","MP:0005385","MGI:94885","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"808","MP:0005385","MGI:1306784","MP:0000650","mesocardia","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"809","MP:0005385","MGI:1338946","MP:0001614","abnormal blood vessel morphology","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"810","MP:0005385","MGI:95411","MP:0000300","thin atrioventricular cushion","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"811","MP:0005385","MGI:88467","MP:0001182","lung hemorrhage","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"812","MP:0005385","MGI:95487","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"813","MP:0005385","MGI:96608","MP:0003231","abnormal placenta vasculature","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"814","MP:0005385","MGI:106918","MP:0005294","abnormal heart ventricle morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"815","MP:0005385","MGI:1347466","MP:0005542","corneal vascularization","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"816","MP:0005385","MGI:1916782","MP:0000275","heart hyperplasia","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"817","MP:0005385","MGI:103580","MP:0002672","abnormal pharyngeal arch artery morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"818","MP:0005385","MGI:95294","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"819","MP:0005385","MGI:88355","MP:0005329","abnormal myocardium layer morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"820","MP:0005385","MGI:109169","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"821","MP:0005385","MGI:87909","MP:0000272","abnormal aorta morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"822","MP:0005385","MGI:94885","MP:0005598","decreased ventricle muscle contractility","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"823","MP:0005385","MGI:95523","MP:0003231","abnormal placenta vasculature","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"824","MP:0005385","MGI:1916782","MP:0001625","cardiac hypertrophy","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"825","MP:0005385","MGI:1333870","MP:0010403","atrial septal defect","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"826","MP:0005385","MGI:87905","MP:0002190","disorganized myocardium","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"827","MP:0005385","MGI:103580","MP:0003808","increased atrioventricular cushion size","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"828","MP:0005385","MGI:1341884","MP:0000277","abnormal heart shape","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"829","MP:0005385","MGI:1347481","MP:0006354","abnormal fourth pharyngeal arch artery morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"830","MP:0005385","MGI:95283","MP:0002672","abnormal pharyngeal arch artery morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"831","MP:0005385","MGI:1341884","MP:0002833","increased heart weight","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"832","MP:0005385","MGI:1306784","MP:0006065","abnormal heart position or orientation","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"833","MP:0005385","MGI:96435","MP:0009698","heart hemorrhage","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"834","MP:0005385","MGI:1341884","MP:0000274","enlarged heart","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"835","MP:0005385","MGI:1341884","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"836","MP:0005385","MGI:1916782","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"837","MP:0005385","MGI:1338820","MP:0000279","ventricular hypoplasia","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"838","MP:0005385","MGI:105057","MP:0003071","decreased vascular permeability","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"839","MP:0005385","MGI:96247","MP:0003231","abnormal placenta vasculature","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"840","MP:0005385","MGI:95294","MP:0001625","cardiac hypertrophy","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"841","MP:0005385","MGI:95664","MP:0002189","abnormal myocardial trabeculae morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"842","MP:0005385","MGI:88355","MP:0000274","enlarged heart","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"843","MP:0005385","MGI:105097","MP:0003974","abnormal endocardium morphology","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"844","MP:0005385","MGI:95566","MP:0000297","abnormal atrioventricular cushion morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"845","MP:0005385","MGI:1306784","MP:0003105","abnormal heart atrium morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"846","MP:0005385","MGI:88071","MP:0003231","abnormal placenta vasculature","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"847","MP:0005385","MGI:94885","MP:0002190","disorganized myocardium","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"848","MP:0005385","MGI:1298387","MP:0004486","decreased response of heart to induced stress","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"849","MP:0005385","MGI:1354949","MP:0000274","enlarged heart","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"850","MP:0005385","MGI:94885","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"851","MP:0005385","MGI:104757","MP:0004784","abnormal anterior cardinal vein morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"852","MP:0005385","MGI:94885","MP:0002833","increased heart weight","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"853","MP:0005385","MGI:103577","MP:0005244","hemopericardium","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"854","MP:0005385","MGI:1338946","MP:0004938","dilated vasculature","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"855","MP:0005385","MGI:109169","MP:0002833","increased heart weight","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"856","MP:0005385","MGI:105057","MP:0003070","increased vascular permeability","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"857","MP:0005385","MGI:1859388","MP:0009660","abnormal induced retinal neovascularization","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"858","MP:0005385","MGI:102720","MP:0004486","decreased response of heart to induced stress","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
