"","mp.description","MGI.ID","MP.ID","MP.Term","TS28.mutant.expression.detected","mp.top.term.x","hp.top.term","HPO.superclass.description","mp.top.term.y"
"754","liver/biliary system phenotype","MGI:96086","MP:0012235","abnormal liver bud morphology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"755","liver/biliary system phenotype","MGI:95482","MP:0008019","increased liver tumor incidence","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"756","liver/biliary system phenotype","MGI:95513","MP:0002981","increased liver weight","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"757","liver/biliary system phenotype","MGI:95554","MP:0000601","small liver","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"758","liver/biliary system phenotype","MGI:1861942","MP:0008019","increased liver tumor incidence","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"759","liver/biliary system phenotype","MGI:2177632","MP:0003333","liver fibrosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"760","liver/biliary system phenotype","MGI:98715","MP:0000598","abnormal liver morphology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"761","liver/biliary system phenotype","MGI:1926923","MP:0002628","hepatic steatosis","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"762","liver/biliary system phenotype","MGI:96575","MP:0000599","enlarged liver","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"763","liver/biliary system phenotype","MGI:103556","MP:0003888","liver hemorrhage","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"764","liver/biliary system phenotype","MGI:88181","MP:0003402","decreased liver weight","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"765","liver/biliary system phenotype","MGI:88049","MP:0000609","abnormal liver physiology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"766","liver/biliary system phenotype","MGI:95554","MP:0000603","pale liver","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"767","liver/biliary system phenotype","MGI:88285","MP:0003333","liver fibrosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"768","liver/biliary system phenotype","MGI:96436","MP:0002628","hepatic steatosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"769","liver/biliary system phenotype","MGI:1339972","MP:0008019","increased liver tumor incidence","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"770","liver/biliary system phenotype","MGI:2156528","MP:0002628","hepatic steatosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"771","liver/biliary system phenotype","MGI:96435","MP:0005141","liver hyperplasia","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"772","liver/biliary system phenotype","MGI:88070","MP:0000598","abnormal liver morphology","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"773","liver/biliary system phenotype","MGI:1330812","MP:0000599","enlarged liver","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"774","liver/biliary system phenotype","MGI:88070","MP:0000603","pale liver","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"775","liver/biliary system phenotype","MGI:1339972","MP:0002981","increased liver weight","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"776","liver/biliary system phenotype","MGI:1339972","MP:0002628","hepatic steatosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"777","liver/biliary system phenotype","MGI:1330812","MP:0002628","hepatic steatosis","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"778","liver/biliary system phenotype","MGI:1339972","MP:0000598","abnormal liver morphology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"779","liver/biliary system phenotype","MGI:109162","MP:0000609","abnormal liver physiology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"780","liver/biliary system phenotype","MGI:1330812","MP:0000603","pale liver","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"781","liver/biliary system phenotype","MGI:2177632","MP:0003327","liver cysts","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"782","liver/biliary system phenotype","MGI:88285","MP:0002628","hepatic steatosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"783","liver/biliary system phenotype","MGI:2177469","MP:0000598","abnormal liver morphology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"784","liver/biliary system phenotype","MGI:96086","MP:0011877","absent liver","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"785","liver/biliary system phenotype","MGI:1330812","MP:0001860","liver inflammation","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"786","liver/biliary system phenotype","MGI:2177469","MP:0002628","hepatic steatosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"787","liver/biliary system phenotype","MGI:96217","MP:0002628","hepatic steatosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"788","liver/biliary system phenotype","MGI:96560","MP:0010398","decreased liver glycogen level","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"789","liver/biliary system phenotype","MGI:95482","MP:0000609","abnormal liver physiology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"790","liver/biliary system phenotype","MGI:1330812","MP:0000598","abnormal liver morphology","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"791","liver/biliary system phenotype","MGI:103556","MP:0001654","hepatic necrosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"792","liver/biliary system phenotype","MGI:1915224","MP:0009356","decreased liver triglyceride level","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"793","liver/biliary system phenotype","MGI:95482","MP:0003326","liver failure","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"794","liver/biliary system phenotype","MGI:88285","MP:0000603","pale liver","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"795","liver/biliary system phenotype","MGI:96436","MP:0001654","hepatic necrosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"796","liver/biliary system phenotype","MGI:96537","MP:0009355","increased liver triglyceride level","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"797","liver/biliary system phenotype","MGI:88181","MP:0000598","abnormal liver morphology","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"798","liver/biliary system phenotype","MGI:96436","MP:0001860","liver inflammation","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"799","liver/biliary system phenotype","MGI:1861942","MP:0002981","increased liver weight","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"800","liver/biliary system phenotype","MGI:106091","MP:0000609","abnormal liver physiology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"801","liver/biliary system phenotype","MGI:95482","MP:0001860","liver inflammation","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"802","liver/biliary system phenotype","MGI:2151233","MP:0003103","liver degeneration","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"803","liver/biliary system phenotype","MGI:96537","MP:0000609","abnormal liver physiology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"804","liver/biliary system phenotype","MGI:96217","MP:0000598","abnormal liver morphology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"805","liver/biliary system phenotype","MGI:109162","MP:0009356","decreased liver triglyceride level","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"806","liver/biliary system phenotype","MGI:88070","MP:0000599","enlarged liver","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"807","liver/biliary system phenotype","MGI:96435","MP:0000599","enlarged liver","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"808","liver/biliary system phenotype","MGI:88285","MP:0001860","liver inflammation","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"809","liver/biliary system phenotype","MGI:95482","MP:0000603","pale liver","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"810","liver/biliary system phenotype","MGI:2177632","MP:0001860","liver inflammation","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"811","liver/biliary system phenotype","MGI:2156528","MP:0000598","abnormal liver morphology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"812","liver/biliary system phenotype","MGI:96575","MP:0000609","abnormal liver physiology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"813","liver/biliary system phenotype","MGI:1330812","MP:0000609","abnormal liver physiology","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"814","liver/biliary system phenotype","MGI:2177469","MP:0009355","increased liver triglyceride level","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"815","liver/biliary system phenotype","MGI:96575","MP:0002628","hepatic steatosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"816","liver/biliary system phenotype","MGI:88285","MP:0000599","enlarged liver","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"817","liver/biliary system phenotype","MGI:1330812","MP:0002981","increased liver weight","No","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"818","liver/biliary system phenotype","MGI:96436","MP:0001656","focal hepatic necrosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"819","liver/biliary system phenotype","MGI:98715","MP:0003333","liver fibrosis","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"820","liver/biliary system phenotype","MGI:1861437","MP:0000598","abnormal liver morphology","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"821","liver/biliary system phenotype","MGI:96020","MP:0008807","increased liver iron level","Yes","MP:0005370","HP:0025031","Abnormality of the digestive system","MP:0005370"
"822","muscle phenotype","MGI:88467","MP:0005598","decreased ventricle muscle contractility","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"823","muscle phenotype","MGI:88468","MP:0003098","decreased tendon stiffness","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"824","muscle phenotype","MGI:88467","MP:0003098","decreased tendon stiffness","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"825","muscle phenotype","MGI:87905","MP:0002190","disorganized myocardium","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"826","muscle phenotype","MGI:2676556","MP:0002652","thin myocardium","No","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"827","muscle phenotype","MGI:95664","MP:0002652","thin myocardium","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"828","muscle phenotype","MGI:88468","MP:0005503","abnormal tendon morphology","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"829","muscle phenotype","MGI:2150920","MP:0002652","thin myocardium","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"830","muscle phenotype","MGI:94885","MP:0002652","thin myocardium","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"831","muscle phenotype","MGI:105058","MP:0002279","abnormal diaphragm morphology","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"832","muscle phenotype","MGI:88459","MP:0002279","abnormal diaphragm morphology","No","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"833","muscle phenotype","MGI:101864","MP:0000752","dystrophic muscle","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"834","muscle phenotype","MGI:1341884","MP:0005329","abnormal myocardium layer morphology","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"835","muscle phenotype","MGI:95664","MP:0002189","abnormal myocardial trabeculae morphology","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"836","muscle phenotype","MGI:94885","MP:0002190","disorganized myocardium","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"837","muscle phenotype","MGI:94885","MP:0005598","decreased ventricle muscle contractility","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"838","muscle phenotype","MGI:94885","MP:0005329","abnormal myocardium layer morphology","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"839","muscle phenotype","MGI:105097","MP:0005329","abnormal myocardium layer morphology","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"840","muscle phenotype","MGI:88355","MP:0005329","abnormal myocardium layer morphology","Yes","MP:0005369","HP:0003011","Abnormality of the musculature","MP:0005369"
"841","neoplasm","MGI:95482","MP:0008019","increased liver tumor incidence","Yes","MP:0002006","HP:0002664","Neoplasm","MP:0002006"
"842","neoplasm","MGI:104556","MP:0010300","increased skin tumor incidence","Yes","MP:0002006","HP:0002664","Neoplasm","MP:0002006"
"843","neoplasm","MGI:1861942","MP:0008019","increased liver tumor incidence","Yes","MP:0002006","HP:0002664","Neoplasm","MP:0002006"
