"","MGI.ID","Structure","ALL.TS.mutant.expression.detected","Theiler Stage","Gene.Anatomy"
"10919","MGI:2151253","nerve of ureter","Yes",26,"MGI:2151253-nerve of ureter"
"10920","MGI:2151253","nerve of urethra","Yes",24,"MGI:2151253-nerve of urethra"
"10921","MGI:2151253","nerve of urethra","Yes",26,"MGI:2151253-nerve of urethra"
"10922","MGI:2151253","nerve of urothelium of bladder","No",24,"MGI:2151253-nerve of urothelium of bladder"
"10923","MGI:2151253","nerve of urothelium of bladder","No",26,"MGI:2151253-nerve of urothelium of bladder"
"10924","MGI:2151253","pelvic ganglion","Yes",24,"MGI:2151253-pelvic ganglion"
"10925","MGI:2151253","pelvic ganglion","Yes",26,"MGI:2151253-pelvic ganglion"
"10926","MGI:2151253","thyroid gland","Ambiguous_NotSpecified_Contradictory",26,"MGI:2151253-thyroid gland"
"10927","MGI:2151253","thyroid gland left lobe","Yes",26,"MGI:2151253-thyroid gland left lobe"
"10928","MGI:2151253","thyroid gland lobe","Yes",24,"MGI:2151253-thyroid gland lobe"
"10929","MGI:2151253","thyroid gland lobe","Yes",26,"MGI:2151253-thyroid gland lobe"
"10930","MGI:2151253","thyroid gland right lobe","Yes",26,"MGI:2151253-thyroid gland right lobe"
"10931","MGI:2151253","urethra","Yes",24,"MGI:2151253-urethra"
"10932","MGI:2151797","blastocyst-stage conceptus","No",4,"MGI:2151797-blastocyst-stage conceptus"
"10933","MGI:2151797","inner cell mass","No",4,"MGI:2151797-inner cell mass"
"10934","MGI:2151797","trophectoderm","No",4,"MGI:2151797-trophectoderm"
"10935","MGI:2151839","thymus primordium","No",20,"MGI:2151839-thymus primordium"
"10936","MGI:2151840","thymus primordium","No",20,"MGI:2151840-thymus primordium"
"10937","MGI:2151841","thymus primordium","No",20,"MGI:2151841-thymus primordium"
"10938","MGI:2152211","future midbrain","No",15,"MGI:2152211-future midbrain"
"10939","MGI:2152211","optic vesicle","No",15,"MGI:2152211-optic vesicle"
"10940","MGI:2152338","skin","Ambiguous_NotSpecified_Contradictory",23,"MGI:2152338-skin"
"10941","MGI:2152338","skin","Ambiguous_NotSpecified_Contradictory",24,"MGI:2152338-skin"
"10942","MGI:2152338","skin","Ambiguous_NotSpecified_Contradictory",25,"MGI:2152338-skin"
"10943","MGI:2152338","skin","Ambiguous_NotSpecified_Contradictory",26,"MGI:2152338-skin"
"10944","MGI:2152453","brain","Yes",21,"MGI:2152453-brain"
"10945","MGI:2152453","metanephros","Ambiguous_NotSpecified_Contradictory",25,"MGI:2152453-metanephros"
"10946","MGI:2152453","palatal shelf epithelium","Yes",21,"MGI:2152453-palatal shelf epithelium"
"10947","MGI:2152453","tongue epithelium","Yes",21,"MGI:2152453-tongue epithelium"
"10948","MGI:2152453","tongue mesenchyme","Yes",21,"MGI:2152453-tongue mesenchyme"
"10949","MGI:2152695","embryo","Ambiguous_NotSpecified_Contradictory",15,"MGI:2152695-embryo"
"10950","MGI:2152695","embryo","Ambiguous_NotSpecified_Contradictory",17,"MGI:2152695-embryo"
"10951","MGI:2152972","macula of vestibular component","Yes",24,"MGI:2152972-macula of vestibular component"
"10952","MGI:2152972","testis","Yes",24,"MGI:2152972-testis"
"10953","MGI:2152972","testis","Yes",26,"MGI:2152972-testis"
"10954","MGI:2153040","eye","Ambiguous_NotSpecified_Contradictory",19,"MGI:2153040-eye"
"10955","MGI:2153040","head mesenchyme derived from neural crest","Ambiguous_NotSpecified_Contradictory",19,"MGI:2153040-head mesenchyme derived from neural crest"
"10956","MGI:2153040","mesenchyme derived from neural crest","Ambiguous_NotSpecified_Contradictory",19,"MGI:2153040-mesenchyme derived from neural crest"
"10957","MGI:2153040","pigmented retinal epithelium","Ambiguous_NotSpecified_Contradictory",19,"MGI:2153040-pigmented retinal epithelium"
"10958","MGI:2153040","surface ectoderm","No",19,"MGI:2153040-surface ectoderm"
"10959","MGI:2153040","trunk mesenchyme derived from neural crest","Yes",19,"MGI:2153040-trunk mesenchyme derived from neural crest"
"10960","MGI:2153062","lung","Yes",23,"MGI:2153062-lung"
"10961","MGI:2153062","lung","Yes",25,"MGI:2153062-lung"
"10962","MGI:2153084","metanephros","Yes",26,"MGI:2153084-metanephros"
"10963","MGI:2153093","brain","Yes",22,"MGI:2153093-brain"
"10964","MGI:2153093","brain blood vessel","Yes",18,"MGI:2153093-brain blood vessel"
"10965","MGI:2153093","brain blood vessel","Yes",19,"MGI:2153093-brain blood vessel"
"10966","MGI:2153093","brain blood vessel","Yes",21,"MGI:2153093-brain blood vessel"
"10967","MGI:2153093","central nervous system vascular element","Yes",22,"MGI:2153093-central nervous system vascular element"
"10968","MGI:2153093","forebrain vascular element","Yes",20,"MGI:2153093-forebrain vascular element"
"10969","MGI:2153093","presumptive mesangium of capillary loop renal corpuscle","Yes",26,"MGI:2153093-presumptive mesangium of capillary loop renal corpuscle"
"10970","MGI:2153207","embryo","Ambiguous_NotSpecified_Contradictory",9,"MGI:2153207-embryo"
"10971","MGI:2153463","metanephros","Yes",26,"MGI:2153463-metanephros"
"10972","MGI:2153466","trigeminal ganglion","Yes",21,"MGI:2153466-trigeminal ganglion"
"10973","MGI:2153470","lung","Yes",26,"MGI:2153470-lung"
"10974","MGI:2153518","brain","Yes",17,"MGI:2153518-brain"
"10975","MGI:2153518","diencephalon","Yes",17,"MGI:2153518-diencephalon"
"10976","MGI:2153518","future brain","Ambiguous_NotSpecified_Contradictory",15,"MGI:2153518-future brain"
"10977","MGI:2153518","future hindbrain","Yes",15,"MGI:2153518-future hindbrain"
"10978","MGI:2153518","midbrain","Yes",17,"MGI:2153518-midbrain"
"10979","MGI:2153518","nervous system","Yes",17,"MGI:2153518-nervous system"
"10980","MGI:2153518","superior colliculus","Ambiguous_NotSpecified_Contradictory",26,"MGI:2153518-superior colliculus"
"10981","MGI:2153568","chondrocranium","No",26,"MGI:2153568-chondrocranium"
"10982","MGI:2153568","cranial synchondrosis","Yes",25,"MGI:2153568-cranial synchondrosis"
"10983","MGI:2153568","frontal bone primordium","No",20,"MGI:2153568-frontal bone primordium"
"10984","MGI:2153568","frontal bone primordium","Ambiguous_NotSpecified_Contradictory",22,"MGI:2153568-frontal bone primordium"
"10985","MGI:2153568","palatal shelf mesenchyme","Yes",21,"MGI:2153568-palatal shelf mesenchyme"
"10986","MGI:2154090","branchial arch","Yes",15,"MGI:2154090-branchial arch"
"10987","MGI:2154090","branchial arch","Yes",17,"MGI:2154090-branchial arch"
"10988","MGI:2154090","embryo","Yes",13,"MGI:2154090-embryo"
"10989","MGI:2154090","embryo","Yes",15,"MGI:2154090-embryo"
"10990","MGI:2154090","embryo","Yes",17,"MGI:2154090-embryo"
"10991","MGI:2154090","gut","Yes",17,"MGI:2154090-gut"
"10992","MGI:2154090","hindbrain ventricular layer","Yes",17,"MGI:2154090-hindbrain ventricular layer"
"10993","MGI:2154090","neural tube","No",15,"MGI:2154090-neural tube"
"10994","MGI:2154090","neural tube","Yes",17,"MGI:2154090-neural tube"
"10995","MGI:2154090","tail neural tube","No",15,"MGI:2154090-tail neural tube"
"10996","MGI:2154090","tail unsegmented mesenchyme","Yes",15,"MGI:2154090-tail unsegmented mesenchyme"
"10997","MGI:2154238","metanephros","Ambiguous_NotSpecified_Contradictory",20,"MGI:2154238-metanephros"
"10998","MGI:2154239","metanephros","Yes",20,"MGI:2154239-metanephros"
"10999","MGI:2154244","blood vessel","Yes",13,"MGI:2154244-blood vessel"
"11000","MGI:2154244","left dorsal aorta","Yes",13,"MGI:2154244-left dorsal aorta"
"11001","MGI:2154244","right dorsal aorta","Yes",13,"MGI:2154244-right dorsal aorta"
"11002","MGI:2154244","yolk sac blood vessel","Yes",13,"MGI:2154244-yolk sac blood vessel"
"11003","MGI:2154433","urogenital ridge","No",18,"MGI:2154433-urogenital ridge"
"11004","MGI:2155600","cranial muscle","Yes",24,"MGI:2155600-cranial muscle"
"11005","MGI:2155600","embryo","No",13,"MGI:2155600-embryo"
"11006","MGI:2155600","embryo","Ambiguous_NotSpecified_Contradictory",20,"MGI:2155600-embryo"
"11007","MGI:2155600","embryo","Yes",23,"MGI:2155600-embryo"
"11008","MGI:2155600","embryo","Yes",24,"MGI:2155600-embryo"
"11009","MGI:2155600","heart","Yes",15,"MGI:2155600-heart"
"11010","MGI:2155600","heart","Yes",20,"MGI:2155600-heart"
"11011","MGI:2155600","heart","Yes",24,"MGI:2155600-heart"
"11012","MGI:2155600","hindlimb muscle","Yes",25,"MGI:2155600-hindlimb muscle"
"11013","MGI:2155600","left atrium","Yes",20,"MGI:2155600-left atrium"
"11014","MGI:2155600","masseter","Yes",24,"MGI:2155600-masseter"
"11015","MGI:2155600","right atrium","Yes",20,"MGI:2155600-right atrium"
"11016","MGI:2155600","skeletal muscle","Yes",26,"MGI:2155600-skeletal muscle"
"11017","MGI:2155664","macula of vestibular component","Yes",24,"MGI:2155664-macula of vestibular component"
"11018","MGI:2155808","metanephros","Yes",26,"MGI:2155808-metanephros"
"11019","MGI:2156052","brain","Ambiguous_NotSpecified_Contradictory",26,"MGI:2156052-brain"
"11020","MGI:2156052","main olfactory bulb","Yes",23,"MGI:2156052-main olfactory bulb"
"11021","MGI:2156052","main olfactory bulb","Yes",24,"MGI:2156052-main olfactory bulb"
"11022","MGI:2156052","main olfactory bulb","Yes",25,"MGI:2156052-main olfactory bulb"
"11023","MGI:2156377","inner cell mass","Yes",4,"MGI:2156377-inner cell mass"
"11024","MGI:2156377","inner cell mass","No",5,"MGI:2156377-inner cell mass"
"11025","MGI:2156389","inner cell mass","Yes",4,"MGI:2156389-inner cell mass"
"11026","MGI:2156389","inner cell mass","No",5,"MGI:2156389-inner cell mass"
"11027","MGI:2156390","inner cell mass","Yes",4,"MGI:2156390-inner cell mass"
"11028","MGI:2156390","inner cell mass","Yes",5,"MGI:2156390-inner cell mass"
"11029","MGI:2156391","inner cell mass","Yes",4,"MGI:2156391-inner cell mass"
"11030","MGI:2156391","inner cell mass","Yes",5,"MGI:2156391-inner cell mass"
"11031","MGI:2156528","skin","Yes",26,"MGI:2156528-skin"
"11032","MGI:2157018","glomerular tuft","Yes",26,"MGI:2157018-glomerular tuft"
"11033","MGI:2157018","visceral epithelium of capillary loop renal corpuscle","Yes",26,"MGI:2157018-visceral epithelium of capillary loop renal corpuscle"
"11034","MGI:2157364","embryo","Yes",15,"MGI:2157364-embryo"
"11035","MGI:2157548","olfactory epithelium","Yes",24,"MGI:2157548-olfactory epithelium"
"11036","MGI:2157785","embryo","Yes",13,"MGI:2157785-embryo"
"11037","MGI:2158813","embryo","No",11,"MGI:2158813-embryo"
"11038","MGI:2158813","embryo","Ambiguous_NotSpecified_Contradictory",13,"MGI:2158813-embryo"
"11039","MGI:2158813","metanephros","Yes",26,"MGI:2158813-metanephros"
"11040","MGI:2159344","4th arch artery","Yes",17,"MGI:2159344-4th arch artery"
"11041","MGI:2159344","cochlea","Yes",22,"MGI:2159344-cochlea"
"11042","MGI:2159344","future hindbrain","Yes",13,"MGI:2159344-future hindbrain"
"11043","MGI:2159344","heart","Yes",15,"MGI:2159344-heart"
"11044","MGI:2159344","heart","Yes",17,"MGI:2159344-heart"
"11045","MGI:2159344","limb mesenchyme","Yes",15,"MGI:2159344-limb mesenchyme"
"11046","MGI:2159344","nephric duct","Yes",15,"MGI:2159344-nephric duct"
"11047","MGI:2159344","neural tube","Yes",13,"MGI:2159344-neural tube"
"11048","MGI:2159344","neural tube","Yes",15,"MGI:2159344-neural tube"
"11049","MGI:2159344","neural tube floor plate","Yes",13,"MGI:2159344-neural tube floor plate"
"11050","MGI:2159344","neural tube roof plate","Yes",13,"MGI:2159344-neural tube roof plate"
"11051","MGI:2159344","neural tube roof plate","Yes",15,"MGI:2159344-neural tube roof plate"
"11052","MGI:2159344","notochord","Yes",13,"MGI:2159344-notochord"
"11053","MGI:2159344","notochord","Yes",15,"MGI:2159344-notochord"
"11054","MGI:2159344","notochord","Yes",21,"MGI:2159344-notochord"
"11055","MGI:2159344","rhombomere 4","Yes",13,"MGI:2159344-rhombomere 4"
"11056","MGI:2159566","macula of vestibular component","Yes",24,"MGI:2159566-macula of vestibular component"
"11057","MGI:2159614","embryo","Yes",26,"MGI:2159614-embryo"
"11058","MGI:2159682","embryo","Yes",11,"MGI:2159682-embryo"
"11059","MGI:2159727","future hindbrain","No",12,"MGI:2159727-future hindbrain"
"11060","MGI:2159727","future midbrain","No",12,"MGI:2159727-future midbrain"
"11061","MGI:2176159","branchial arch","Yes",17,"MGI:2176159-branchial arch"
"11062","MGI:2176159","forelimb bud","Yes",19,"MGI:2176159-forelimb bud"
"11063","MGI:2176159","forelimb digit","Yes",20,"MGI:2176159-forelimb digit"
"11064","MGI:2176159","hindlimb bud","Yes",19,"MGI:2176159-hindlimb bud"
"11065","MGI:2176159","hindlimb digit","Yes",20,"MGI:2176159-hindlimb digit"
"11066","MGI:2176159","testis","Yes",24,"MGI:2176159-testis"
"11067","MGI:2176159","testis","Yes",26,"MGI:2176159-testis"
"11068","MGI:2176159","urogenital ridge","Yes",19,"MGI:2176159-urogenital ridge"
"11069","MGI:2176882","brain","Yes",25,"MGI:2176882-brain"
"11070","MGI:2176882","liver","Ambiguous_NotSpecified_Contradictory",25,"MGI:2176882-liver"
"11071","MGI:2176887","brain","Yes",25,"MGI:2176887-brain"
"11072","MGI:2176887","liver","Yes",25,"MGI:2176887-liver"
"11073","MGI:2177178","dorsal root ganglion","Yes",21,"MGI:2177178-dorsal root ganglion"
"11074","MGI:2177178","embryo","Yes",21,"MGI:2177178-embryo"
"11075","MGI:2177178","embryo","Yes",22,"MGI:2177178-embryo"
"11076","MGI:2177178","embryo","Yes",24,"MGI:2177178-embryo"
"11077","MGI:2177178","epidermis","Yes",21,"MGI:2177178-epidermis"
"11078","MGI:2177178","extraembryonic component","Yes",21,"MGI:2177178-extraembryonic component"
"11079","MGI:2177178","femur","Yes",24,"MGI:2177178-femur"
"11080","MGI:2177178","forebrain","Yes",21,"MGI:2177178-forebrain"
"11081","MGI:2177178","lens","Yes",21,"MGI:2177178-lens"
"11082","MGI:2177178","liver","Yes",21,"MGI:2177178-liver"
"11083","MGI:2177178","lower jaw mesenchyme","Yes",24,"MGI:2177178-lower jaw mesenchyme"
"11084","MGI:2177178","lung","Yes",21,"MGI:2177178-lung"
"11085","MGI:2177178","placenta","Yes",28,"MGI:2177178-placenta"
"11086","MGI:2177178","vertebral cartilage condensation","Yes",21,"MGI:2177178-vertebral cartilage condensation"
"11087","MGI:2177268","lung","Yes",25,"MGI:2177268-lung"
"11088","MGI:2177473","olfactory epithelium","Yes",26,"MGI:2177473-olfactory epithelium"
"11089","MGI:2177504","olfactory epithelium","Yes",26,"MGI:2177504-olfactory epithelium"
"11090","MGI:2177512","olfactory epithelium","Yes",26,"MGI:2177512-olfactory epithelium"
"11091","MGI:2177523","olfactory epithelium","Ambiguous_NotSpecified_Contradictory",22,"MGI:2177523-olfactory epithelium"
"11092","MGI:2177523","olfactory epithelium","Ambiguous_NotSpecified_Contradictory",23,"MGI:2177523-olfactory epithelium"
"11093","MGI:2177525","olfactory epithelium","Ambiguous_NotSpecified_Contradictory",22,"MGI:2177525-olfactory epithelium"
"11094","MGI:2177525","olfactory epithelium","Ambiguous_NotSpecified_Contradictory",23,"MGI:2177525-olfactory epithelium"
"11095","MGI:2177528","olfactory epithelium","Ambiguous_NotSpecified_Contradictory",22,"MGI:2177528-olfactory epithelium"
"11096","MGI:2177528","olfactory epithelium","Ambiguous_NotSpecified_Contradictory",23,"MGI:2177528-olfactory epithelium"
"11097","MGI:2177632","metanephros","Yes",26,"MGI:2177632-metanephros"
"11098","MGI:2179061","embryo","Ambiguous_NotSpecified_Contradictory",20,"MGI:2179061-embryo"
"11099","MGI:2179288","1st branchial arch","Yes",15,"MGI:2179288-1st branchial arch"
"11100","MGI:2179288","conceptus","Yes",11,"MGI:2179288-conceptus"
"11101","MGI:2179288","embryo","Ambiguous_NotSpecified_Contradictory",15,"MGI:2179288-embryo"
"11102","MGI:2179288","embryo","Yes",17,"MGI:2179288-embryo"
"11103","MGI:2179288","embryo","Yes",19,"MGI:2179288-embryo"
"11104","MGI:2179288","embryo","Yes",21,"MGI:2179288-embryo"
"11105","MGI:2179288","forelimb bud","Yes",15,"MGI:2179288-forelimb bud"
"11106","MGI:2179288","future forebrain","Yes",15,"MGI:2179288-future forebrain"
"11107","MGI:2179288","heart","No",15,"MGI:2179288-heart"
"11108","MGI:2179288","neural plate","Yes",13,"MGI:2179288-neural plate"
"11109","MGI:2179288","somite","Yes",15,"MGI:2179288-somite"
"11110","MGI:2179288","tail","No",15,"MGI:2179288-tail"
"11111","MGI:2179435","cerebral cortex","Yes",21,"MGI:2179435-cerebral cortex"
"11112","MGI:2179435","cortical plate","Yes",23,"MGI:2179435-cortical plate"
"11113","MGI:2179507","brain","Yes",25,"MGI:2179507-brain"
"11114","MGI:2179717","apical ectodermal ridge","Yes",19,"MGI:2179717-apical ectodermal ridge"
"11115","MGI:2179717","lateral ganglionic eminence","No",21,"MGI:2179717-lateral ganglionic eminence"
"11116","MGI:2179717","lateral ganglionic eminence","Yes",26,"MGI:2179717-lateral ganglionic eminence"
"11117","MGI:2179717","medial ganglionic eminence","Yes",21,"MGI:2179717-medial ganglionic eminence"
"11118","MGI:2179717","neural tube","Yes",19,"MGI:2179717-neural tube"
"11119","MGI:2179717","somite","Yes",19,"MGI:2179717-somite"
"11120","MGI:2179723","central nervous system","Yes",19,"MGI:2179723-central nervous system"
"11121","MGI:2179723","central nervous system","Yes",20,"MGI:2179723-central nervous system"
"11122","MGI:2179723","cerebral cortex","Yes",20,"MGI:2179723-cerebral cortex"
"11123","MGI:2179723","cerebral cortex","Yes",22,"MGI:2179723-cerebral cortex"
"11124","MGI:2179723","cerebral cortex","Yes",23,"MGI:2179723-cerebral cortex"
"11125","MGI:2179723","cerebral cortex","Yes",24,"MGI:2179723-cerebral cortex"
"11126","MGI:2179723","forebrain","Yes",19,"MGI:2179723-forebrain"
"11127","MGI:2179723","forebrain","Yes",20,"MGI:2179723-forebrain"
"11128","MGI:2179723","heart","Yes",19,"MGI:2179723-heart"
"11129","MGI:2179723","midbrain","Yes",19,"MGI:2179723-midbrain"
"11130","MGI:2179723","midbrain","Yes",20,"MGI:2179723-midbrain"
"11131","MGI:2179723","neural tube","Yes",19,"MGI:2179723-neural tube"
"11132","MGI:2179723","spinal cord","Yes",20,"MGI:2179723-spinal cord"
"11133","MGI:2179723","telencephalon","Yes",19,"MGI:2179723-telencephalon"
"11134","MGI:2180139","embryo","Yes",20,"MGI:2180139-embryo"
"11135","MGI:2180715","embryo","Ambiguous_NotSpecified_Contradictory",19,"MGI:2180715-embryo"
"11136","MGI:2180715","forelimb bud","Yes",19,"MGI:2180715-forelimb bud"
"11137","MGI:2180715","myotome","Yes",19,"MGI:2180715-myotome"
"11138","MGI:2180756","lung","Yes",26,"MGI:2180756-lung"
"11139","MGI:2180853","ovary","No",20,"MGI:2180853-ovary"
"11140","MGI:2180853","ovary","No",21,"MGI:2180853-ovary"
"11141","MGI:2180853","ovary","No",23,"MGI:2180853-ovary"
"11142","MGI:2180853","ovary","No",25,"MGI:2180853-ovary"
"11143","MGI:2180853","ovary","No",26,"MGI:2180853-ovary"
"11144","MGI:2180854","embryo","Yes",19,"MGI:2180854-embryo"
"11145","MGI:2181178","brain","Yes",26,"MGI:2181178-brain"
"11146","MGI:2181621","primary sex cord","Yes",21,"MGI:2181621-primary sex cord"
"11147","MGI:2181621","testis","Yes",21,"MGI:2181621-testis"
