"","MGI.ID","MP.ID","MP.Term","mp.description","EMAPA.ID","EMAPA.Term","Gene.Anatomy","mp.ancestors","TS28.mutant.expression.detected","TS28.wt.expression.detected","Mutant.WT.Expression"
"953","MGI:96435","MP:0009698","heart hemorrhage","cardiovascular system phenotype","EMAPA:16105","heart","MGI:96435-heart","MP:0005385","No","Yes","No-Yes"
"954","MGI:95688","MP:0002544","brachydactyly","limbs/digits/tail phenotype","EMAPA:32725","limb digit","MGI:95688-limb digit","MP:0005371","Yes","Yes","Yes-Yes"
"955","MGI:1355307","MP:0002060","abnormal skin morphology","integument phenotype","EMAPA:17525","skin","MGI:1355307-skin","MP:0010771","Yes","Yes","Yes-Yes"
"956","MGI:109169","MP:0002833","increased heart weight","cardiovascular system phenotype","EMAPA:16105","heart","MGI:109169-heart","MP:0005385","Yes","Yes","Yes-Yes"
"957","MGI:88467","MP:0005296","abnormal humerus morphology","limbs/digits/tail phenotype","EMAPA:19106","humerus","MGI:88467-humerus","MP:0005371","Yes","Yes","Yes-Yes"
"958","MGI:88467","MP:0005296","abnormal humerus morphology","skeleton phenotype","EMAPA:19106","humerus","MGI:88467-humerus","MP:0005390","Yes","Yes","Yes-Yes"
"959","MGI:1858959","MP:0001190","reddish skin","integument phenotype","EMAPA:17525","skin","MGI:1858959-skin","MP:0010771","No","Yes","No-Yes"
"960","MGI:1858959","MP:0001196","shiny skin","integument phenotype","EMAPA:17525","skin","MGI:1858959-skin","MP:0010771","No","Yes","No-Yes"
"961","MGI:103577","MP:0001711","abnormal placenta morphology","embryo phenotype","EMAPA:35689","placenta","MGI:103577-placenta","MP:0005380","Yes","Yes","Yes-Yes"
"962","MGI:95489","MP:0003652","abnormal skin turgor","integument phenotype","EMAPA:17525","skin","MGI:95489-skin","MP:0010771","Yes","Yes","Yes-Yes"
"963","MGI:95482","MP:0001860","liver inflammation","liver/biliary system phenotype","EMAPA:16846","liver","MGI:95482-liver","MP:0005370","Yes","Yes","Yes-Yes"
"964","MGI:95482","MP:0001860","liver inflammation","immune system phenotype","EMAPA:16846","liver","MGI:95482-liver","MP:0005387","Yes","Yes","Yes-Yes"
"965","MGI:95482","MP:0008019","increased liver tumor incidence","neoplasm","EMAPA:16846","liver","MGI:95482-liver","MP:0002006","Yes","Yes","Yes-Yes"
"966","MGI:95482","MP:0008019","increased liver tumor incidence","liver/biliary system phenotype","EMAPA:16846","liver","MGI:95482-liver","MP:0005370","Yes","Yes","Yes-Yes"
"967","MGI:88516","MP:0002840","abnormal lens fiber morphology","vision/eye phenotype","EMAPA:17841","lens fiber","MGI:88516-lens fiber","MP:0005391","Yes","Yes","Yes-Yes"
"968","MGI:88516","MP:0003237","abnormal lens epithelium morphology","vision/eye phenotype","EMAPA:32871","lens epithelium","MGI:88516-lens epithelium","MP:0005391","Yes","Yes","Yes-Yes"
"969","MGI:1340051","MP:0002216","abnormal seminiferous tubule morphology","endocrine/exocrine gland phenotype","EMAPA:18685","seminiferous cord","MGI:1340051-seminiferous cord","MP:0005379","No","Yes","No-Yes"
"970","MGI:1340051","MP:0002216","abnormal seminiferous tubule morphology","reproductive system phenotype","EMAPA:18685","seminiferous cord","MGI:1340051-seminiferous cord","MP:0005389","No","Yes","No-Yes"
"971","MGI:99433","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:99433-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"972","MGI:99433","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:99433-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"973","MGI:99433","MP:0011186","abnormal visceral endoderm morphology","embryo phenotype","EMAPA:16058","extraembryonic visceral endoderm","MGI:99433-extraembryonic visceral endoderm","MP:0005380","Yes","Yes","Yes-Yes"
"974","MGI:95523","MP:0001178","pulmonary hypoplasia","respiratory system phenotype","EMAPA:16728","lung","MGI:95523-lung","MP:0005388","Yes","Yes","Yes-Yes"
"975","MGI:98277","MP:0000955","abnormal spinal cord morphology","nervous system phenotype","EMAPA:17577","spinal cord","MGI:98277-spinal cord","MP:0003631","Yes","Yes","Yes-Yes"
"976","MGI:1861457","MP:0000914","exencephaly","nervous system phenotype","EMAPA:16894","brain","MGI:1861457-brain","MP:0003631","Yes","Yes","Yes-Yes"
"977","MGI:1927237","MP:0001697","abnormal embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:1927237-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"978","MGI:1927237","MP:0001697","abnormal embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:1927237-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"979","MGI:95413","MP:0001303","abnormal lens morphology","vision/eye phenotype","EMAPA:17838","lens","MGI:95413-lens","MP:0005391","Yes","Yes","Yes-Yes"
"980","MGI:95413","MP:0001304","cataract","vision/eye phenotype","EMAPA:17838","lens","MGI:95413-lens","MP:0005391","Yes","Yes","Yes-Yes"
"981","MGI:95413","MP:0001306","small lens","vision/eye phenotype","EMAPA:17838","lens","MGI:95413-lens","MP:0005391","Yes","Yes","Yes-Yes"
"982","MGI:95413","MP:0011697","vacuolated lens","vision/eye phenotype","EMAPA:17838","lens","MGI:95413-lens","MP:0005391","Yes","Yes","Yes-Yes"
"983","MGI:88452","MP:0001575","cyanosis","homeostasis/metabolism phenotype","EMAPA:17525","skin","MGI:88452-skin","MP:0005376","Yes","Yes","Yes-Yes"
"984","MGI:1915224","MP:0009356","decreased liver triglyceride level","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1915224-liver","MP:0005370","No","Yes","No-Yes"
"985","MGI:1915224","MP:0009356","decreased liver triglyceride level","homeostasis/metabolism phenotype","EMAPA:16846","liver","MGI:1915224-liver","MP:0005376","No","Yes","No-Yes"
"986","MGI:88467","MP:0003089","decreased skin tensile strength","integument phenotype","EMAPA:17525","skin","MGI:88467-skin","MP:0010771","Yes","Yes","Yes-Yes"
"987","MGI:88467","MP:0003098","decreased tendon stiffness","muscle phenotype","EMAPA:35854","tendon","MGI:88467-tendon","MP:0005369","Yes","Yes","Yes-Yes"
"988","MGI:88467","MP:0003098","decreased tendon stiffness","skeleton phenotype","EMAPA:35854","tendon","MGI:88467-tendon","MP:0005390","Yes","Yes","Yes-Yes"
"989","MGI:96067","MP:0012506","brain atrophy","nervous system phenotype","EMAPA:16894","brain","MGI:96067-brain","MP:0003631","Yes","Yes","Yes-Yes"
"990","MGI:2156528","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:2156528-liver","MP:0005370","Yes","Yes","Yes-Yes"
"991","MGI:2156528","MP:0002628","hepatic steatosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:2156528-liver","MP:0005370","Yes","Yes","Yes-Yes"
"992","MGI:95522","MP:0001697","abnormal embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:95522-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"993","MGI:95522","MP:0001697","abnormal embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:95522-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"994","MGI:1194883","MP:0003731","abnormal retinal outer nuclear layer morphology","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:1194883-retina outer nuclear layer","MP:0005391","Yes","Yes","Yes-Yes"
"995","MGI:1194883","MP:0011997","abnormal retinal outer nuclear layer thickness","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:1194883-retina outer nuclear layer","MP:0005391","Yes","Yes","Yes-Yes"
"996","MGI:99433","MP:0001697","abnormal embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:99433-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"997","MGI:99433","MP:0001697","abnormal embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:99433-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"998","MGI:87871","MP:0001697","abnormal embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:87871-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"999","MGI:87871","MP:0001697","abnormal embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:87871-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"1000","MGI:1336993","MP:0003917","increased kidney weight","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1336993-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"1001","MGI:88473","MP:0001697","abnormal embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:88473-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"1002","MGI:88473","MP:0001697","abnormal embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:88473-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"1003","MGI:109169","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","EMAPA:16105","heart","MGI:109169-heart","MP:0005385","Yes","Yes","Yes-Yes"
"1004","MGI:95662","MP:0005566","decreased blood urea nitrogen level","homeostasis/metabolism phenotype","EMAPA:16332","blood","MGI:95662-blood","MP:0005376","Yes","Yes","Yes-Yes"
"1005","MGI:96240","MP:0002833","increased heart weight","cardiovascular system phenotype","EMAPA:16105","heart","MGI:96240-heart","MP:0005385","Yes","Yes","Yes-Yes"
"1006","MGI:94885","MP:0003137","abnormal impulse conducting system conduction","cardiovascular system phenotype","EMAPA:32688","cardiac muscle tissue","MGI:94885-cardiac muscle tissue","MP:0005385","Yes","Yes","Yes-Yes"
"1007","MGI:88253","MP:0000849","abnormal cerebellum morphology","nervous system phenotype","EMAPA:17787","cerebellum","MGI:88253-cerebellum","MP:0003631","Yes","Yes","Yes-Yes"
"1008","MGI:88452","MP:0002109","abnormal limb morphology","limbs/digits/tail phenotype","EMAPA:16405","limb","MGI:88452-limb","MP:0005371","Yes","Yes","Yes-Yes"
"1009","MGI:88452","MP:0008158","increased diameter of femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:88452-femur","MP:0005371","Yes","Yes","Yes-Yes"
"1010","MGI:88452","MP:0008158","increased diameter of femur","skeleton phenotype","EMAPA:19143","femur","MGI:88452-femur","MP:0005390","Yes","Yes","Yes-Yes"
"1011","MGI:88452","MP:0008160","increased diameter of humerus","limbs/digits/tail phenotype","EMAPA:19106","humerus","MGI:88452-humerus","MP:0005371","Yes","Yes","Yes-Yes"
"1012","MGI:88452","MP:0008160","increased diameter of humerus","skeleton phenotype","EMAPA:19106","humerus","MGI:88452-humerus","MP:0005390","Yes","Yes","Yes-Yes"
"1013","MGI:88452","MP:0008161","increased diameter of radius","limbs/digits/tail phenotype","EMAPA:19103","radius","MGI:88452-radius","MP:0005371","Yes","Yes","Yes-Yes"
"1014","MGI:88452","MP:0008161","increased diameter of radius","skeleton phenotype","EMAPA:19103","radius","MGI:88452-radius","MP:0005390","Yes","Yes","Yes-Yes"
"1015","MGI:88452","MP:0008162","increased diameter of tibia","limbs/digits/tail phenotype","EMAPA:19142","tibia","MGI:88452-tibia","MP:0005371","Yes","Yes","Yes-Yes"
"1016","MGI:88452","MP:0008162","increased diameter of tibia","skeleton phenotype","EMAPA:19142","tibia","MGI:88452-tibia","MP:0005390","Yes","Yes","Yes-Yes"
"1017","MGI:88452","MP:0008163","increased diameter of ulna","limbs/digits/tail phenotype","EMAPA:19104","ulna","MGI:88452-ulna","MP:0005371","Yes","Yes","Yes-Yes"
"1018","MGI:88452","MP:0008163","increased diameter of ulna","skeleton phenotype","EMAPA:19104","ulna","MGI:88452-ulna","MP:0005390","Yes","Yes","Yes-Yes"
"1019","MGI:99499","MP:0001219","thick epidermis","integument phenotype","EMAPA:17528","epidermis","MGI:99499-epidermis","MP:0010771","Yes","Yes","Yes-Yes"
"1020","MGI:105057","MP:0003070","increased vascular permeability","cardiovascular system phenotype","EMAPA:32743","blood vessel","MGI:105057-blood vessel","MP:0005385","Yes","Yes","Yes-Yes"
"1021","MGI:107516","MP:0011183","abnormal primitive endoderm morphology","embryo phenotype","EMAPA:16051","primitive endoderm","MGI:107516-primitive endoderm","MP:0005380","Yes","Yes","Yes-Yes"
"1022","MGI:88450","MP:0002060","abnormal skin morphology","integument phenotype","EMAPA:17525","skin","MGI:88450-skin","MP:0010771","Yes","Yes","Yes-Yes"
"1023","MGI:88450","MP:0001212","skin lesions","integument phenotype","EMAPA:17525","skin","MGI:88450-skin","MP:0010771","Yes","Yes","Yes-Yes"
"1024","MGI:88450","MP:0004947","skin inflammation","immune system phenotype","EMAPA:17525","skin","MGI:88450-skin","MP:0005387","Yes","Yes","Yes-Yes"
"1025","MGI:88450","MP:0004947","skin inflammation","integument phenotype","EMAPA:17525","skin","MGI:88450-skin","MP:0010771","Yes","Yes","Yes-Yes"
"1026","MGI:1340053","MP:0004931","enlarged epididymis","reproductive system phenotype","EMAPA:19290","epididymis","MGI:1340053-epididymis","MP:0005389","No","No","No-No"
"1027","MGI:102720","MP:0004486","decreased response of heart to induced stress","homeostasis/metabolism phenotype","EMAPA:16105","heart","MGI:102720-heart","MP:0005376","Yes","Yes","Yes-Yes"
"1028","MGI:102720","MP:0004486","decreased response of heart to induced stress","cardiovascular system phenotype","EMAPA:16105","heart","MGI:102720-heart","MP:0005385","Yes","Yes","Yes-Yes"
"1029","MGI:1270862","MP:0001293","anophthalmia","vision/eye phenotype","EMAPA:16198","eye","MGI:1270862-eye","MP:0005391","Yes","Yes","Yes-Yes"
"1030","MGI:1270862","MP:0001297","microphthalmia","vision/eye phenotype","EMAPA:16198","eye","MGI:1270862-eye","MP:0005391","Yes","Yes","Yes-Yes"
"1031","MGI:1270862","MP:0001697","abnormal embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:1270862-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"1032","MGI:1270862","MP:0001697","abnormal embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:1270862-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"1033","MGI:95522","MP:0004957","abnormal blastocyst morphology","embryo phenotype","EMAPA:36035","blastocyst","MGI:95522-blastocyst","MP:0005380","Yes","Yes","Yes-Yes"
"1034","MGI:1096376","MP:0001697","abnormal embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:1096376-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"1035","MGI:1096376","MP:0001697","abnormal embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:1096376-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"1036","MGI:95294","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","EMAPA:16105","heart","MGI:95294-heart","MP:0005385","Yes","Yes","Yes-Yes"
"1037","MGI:5578769","MP:0003872","absent heart right ventricle","cardiovascular system phenotype","EMAPA:16105","heart","MGI:5578769-heart","MP:0005385","Yes","Yes","Yes-Yes"
"1038","MGI:95621","MP:0009939","abnormal hippocampus neuron morphology","nervous system phenotype","EMAPA:32845","hippocampus","MGI:95621-hippocampus","MP:0003631","Yes","Yes","Yes-Yes"
"1039","MGI:94885","MP:0002833","increased heart weight","cardiovascular system phenotype","EMAPA:16105","heart","MGI:94885-heart","MP:0005385","Yes","Yes","Yes-Yes"
"1040","MGI:2664102","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:2664102-retina outer nuclear layer","MP:0005391","Yes","Yes","Yes-Yes"
"1041","MGI:1916577","MP:0002135","abnormal kidney morphology","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1916577-metanephros","MP:0005367","No","Yes","No-Yes"
"1042","MGI:1354756","MP:0002092","abnormal eye morphology","vision/eye phenotype","EMAPA:16198","eye","MGI:1354756-eye","MP:0005391","Yes","Yes","Yes-Yes"
"1043","MGI:1354756","MP:0000150","abnormal rib morphology","skeleton phenotype","EMAPA:18010","rib","MGI:1354756-rib","MP:0005390","Yes","Yes","Yes-Yes"
"1044","MGI:95779","MP:0001325","abnormal retina morphology","vision/eye phenotype","EMAPA:17168","retina","MGI:95779-retina","MP:0005391","Yes","Yes","Yes-Yes"
"1045","MGI:1195272","MP:0001218","thin epidermis","integument phenotype","EMAPA:17528","epidermis","MGI:1195272-epidermis","MP:0010771","Yes","Yes","Yes-Yes"
"1046","MGI:87964","MP:0002135","abnormal kidney morphology","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:87964-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"1047","MGI:2687035","MP:0002060","abnormal skin morphology","integument phenotype","EMAPA:17525","skin","MGI:2687035-skin","MP:0010771","Yes","Yes","Yes-Yes"
