Marker.Symbol	MGI.Accession.ID	Gene.ID
Nudt6	MGI:2387618	ENSMUSG00000050174
Nudt7	MGI:1914778	ENSMUSG00000031767
Nudt8	MGI:1913637	ENSMUSG00000024869
Nudt9	MGI:1921417	ENSMUSG00000029310
Nuf2	MGI:1914227	ENSMUSG00000026683
Nufip1	MGI:1351474	ENSMUSG00000022009
Nufip2	MGI:1915814	ENSMUSG00000037857
Nuggc	MGI:2685446	ENSMUSG00000061356
Numa1	MGI:2443665	ENSMUSG00000066306
Numb	MGI:107423	ENSMUSG00000021224
Numbl	MGI:894702	ENSMUSG00000063160
Nup107	MGI:2143854	ENSMUSG00000052798
Nup133	MGI:2442620	ENSMUSG00000039509
Nup153	MGI:2385621	ENSMUSG00000021374
Nup155	MGI:2181182	ENSMUSG00000022142
Nup160	MGI:1926227	ENSMUSG00000051329
Nup188	MGI:2446190	ENSMUSG00000052533
Nup205	MGI:2141625	ENSMUSG00000038759
Nup210	MGI:1859555	ENSMUSG00000030091
Nup210l	MGI:1924845	ENSMUSG00000027939
Nup214	MGI:1095411	ENSMUSG00000001855
Nup35	MGI:1916732	ENSMUSG00000026999
Nup37	MGI:1919964	ENSMUSG00000035351
Nup43	MGI:1917162	ENSMUSG00000040034
Nup50	MGI:1351502	ENSMUSG00000016619
Nup54	MGI:1920460	ENSMUSG00000034826
Nup62cl	MGI:2685565	ENSMUSG00000072944
Nup85	MGI:3046173	ENSMUSG00000020739
Nup88	MGI:104900	ENSMUSG00000040667
Nup93	MGI:1919055	ENSMUSG00000032939
Nup98	MGI:109404	ENSMUSG00000063550
Nupl1	MGI:1919094	ENSMUSG00000063895
Nupl2	MGI:2387631	ENSMUSG00000048439
Nupr1	MGI:1891834	ENSMUSG00000030717
Nupr1l	MGI:1923099	ENSMUSG00000095789
Nus1	MGI:1196365	ENSMUSG00000023068
Nusap1	MGI:2675669	ENSMUSG00000027306
Nutf2	MGI:1915301	ENSMUSG00000008450
Nutm1	MGI:2661384	ENSMUSG00000041358
Nvl	MGI:1914709	ENSMUSG00000026516
Nwd1	MGI:2442268	ENSMUSG00000048148
Nwd2	MGI:1920464	ENSMUSG00000090061
Nxf1	MGI:1858330	ENSMUSG00000010097
Nxf2	MGI:1933192	ENSMUSG00000009941
Nxf3	MGI:2685230	ENSMUSG00000057000
Nxf7	MGI:2159343	ENSMUSG00000031410
Nxn	MGI:109331	ENSMUSG00000020844
Nxnl1	MGI:1924446	ENSMUSG00000034829
Nxnl2	MGI:1922374	ENSMUSG00000021396
Nxpe2	MGI:1925502	ENSMUSG00000032028
Nxpe3	MGI:2686598	ENSMUSG00000075033
Nxpe4	MGI:1924792	ENSMUSG00000044229
Nxph1	MGI:107492	ENSMUSG00000046178
Nxph2	MGI:107491	ENSMUSG00000069132
Nxph3	MGI:1336188	ENSMUSG00000046719
Nxph4	MGI:1336197	ENSMUSG00000040258
Nxt1	MGI:1929619	ENSMUSG00000036992
Nxt2	MGI:2147914	ENSMUSG00000042271
Nyap1	MGI:2443880	ENSMUSG00000045348
Nyap2	MGI:2443135	ENSMUSG00000054976
Nynrin	MGI:2652872	ENSMUSG00000075592
Nyx	MGI:2448607	ENSMUSG00000051228
Oacyl	MGI:2442915	ENSMUSG00000046610
Oaf	MGI:94852	ENSMUSG00000032014
Oard1	MGI:2146818	ENSMUSG00000040771
Oas1a	MGI:2180860	ENSMUSG00000052776
Oas1c	MGI:2149633	ENSMUSG00000001166
Oas1d	MGI:2140770	ENSMUSG00000032623
Oas1f	MGI:2180855	ENSMUSG00000053765
Oas1g	MGI:97429	ENSMUSG00000066861
Oas2	MGI:2180852	ENSMUSG00000032690
Oas3	MGI:2180850	ENSMUSG00000032661
Oasl1	MGI:2180849	ENSMUSG00000041827
Oasl2	MGI:1344390	ENSMUSG00000029561
Oat	MGI:97394	ENSMUSG00000030934
Oaz1	MGI:109433	ENSMUSG00000035242
Oaz2	MGI:109492	ENSMUSG00000040652
Oaz3	MGI:1858170	ENSMUSG00000028141
Obp2a	MGI:2387617	ENSMUSG00000062061
Obscn	MGI:2681862	ENSMUSG00000061462
Obsl1	MGI:2138628	ENSMUSG00000026211
Oc90	MGI:1313269	ENSMUSG00000015001
Oca2	MGI:97454	ENSMUSG00000030450
Ocel1	MGI:1924340	ENSMUSG00000002396
Ociad1	MGI:1915345	ENSMUSG00000029152
Ociad2	MGI:1916377	ENSMUSG00000029153
Ocln	MGI:106183	ENSMUSG00000021638
Ocm	MGI:97401	ENSMUSG00000029618
Ocrl	MGI:109589	ENSMUSG00000001173
Ocstamp	MGI:1921864	ENSMUSG00000027670
Odc1	MGI:97402	ENSMUSG00000011179
Odf1	MGI:97424	ENSMUSG00000061923
Odf2	MGI:1098824	ENSMUSG00000026790
Odf2l	MGI:1098600	ENSMUSG00000028256
Odf3	MGI:1916537	ENSMUSG00000025482
Odf3b	MGI:1917363	ENSMUSG00000047394
Odf3l1	MGI:2681875	ENSMUSG00000045620
Odf3l2	MGI:2686003	ENSMUSG00000035963
Odf4	MGI:2182079	ENSMUSG00000032921
Ofcc1	MGI:2658851	ENSMUSG00000047094
Ofd1	MGI:1350328	ENSMUSG00000040586
Ogdh	MGI:1098267	ENSMUSG00000020456
Ogdhl	MGI:3616088	ENSMUSG00000021913
Ogfod1	MGI:2442978	ENSMUSG00000033009
Ogfod2	MGI:1913877	ENSMUSG00000023707
Ogfod3	MGI:1913429	ENSMUSG00000025169
Ogfr	MGI:1919325	ENSMUSG00000049401
Ogfrl1	MGI:1917405	ENSMUSG00000026158
Ogg1	MGI:1097693	ENSMUSG00000030271
Ogn	MGI:109278	ENSMUSG00000021390
Ogt	MGI:1339639	ENSMUSG00000034160
Oip5	MGI:1917895	ENSMUSG00000072980
Oit1	MGI:1201784	ENSMUSG00000021749
Oit3	MGI:1201782	ENSMUSG00000009654
Ola1	MGI:1914309	ENSMUSG00000027108
Olfm1	MGI:1860437	ENSMUSG00000026833
Olfm2	MGI:3045350	ENSMUSG00000032172
Olfm3	MGI:2387329	ENSMUSG00000027965
Olfm4	MGI:2685142	ENSMUSG00000022026
Olfml1	MGI:2679264	ENSMUSG00000051041
Olfml2a	MGI:2444741	ENSMUSG00000046618
Olfml2b	MGI:2443310	ENSMUSG00000038463
Olfml3	MGI:1914877	ENSMUSG00000027848
Olfr1033	MGI:3030867	ENSMUSG00000045392
Olfr1055	MGI:3030889	ENSMUSG00000075189
Olfr1290	MGI:3031124	ENSMUSG00000095809
Olfr1342	MGI:3031176	ENSMUSG00000043383
Olfr1349	MGI:3031183	ENSMUSG00000048067
Olfr1392	MGI:3031226	ENSMUSG00000101750
Olfr1393	MGI:3031227	ENSMUSG00000059864
Olfr1417	MGI:3031251	ENSMUSG00000048292
Olfr1420	MGI:3031254	ENSMUSG00000060878
Olfr1510	MGI:3031344	ENSMUSG00000063106
Olfr1511	MGI:3031345	ENSMUSG00000063867
Olfr1513	MGI:3031347	ENSMUSG00000095030
Olfr1564	MGI:3782645	ENSMUSG00000096169
Olfr212	MGI:3030046	ENSMUSG00000053251
Olfr267	MGI:3030101	ENSMUSG00000043385
Olfr419	MGI:3030253	ENSMUSG00000050788
Olfr420	MGI:3030254	ENSMUSG00000055033
Olfr424	MGI:3030258	ENSMUSG00000051528
Olfr456	MGI:3030290	ENSMUSG00000090631
Olfr461	MGI:3030295	ENSMUSG00000068259
Olfr463	MGI:3030297	ENSMUSG00000093920
Olfr49	MGI:1333764	ENSMUSG00000048153
Olfr543	MGI:3030377	ENSMUSG00000044814
Olfr544	MGI:3030378	ENSMUSG00000043925
Olfr545	MGI:3030379	ENSMUSG00000044824
Olfr558	MGI:3030392	ENSMUSG00000070423
Olfr613	MGI:3030447	ENSMUSG00000078624
Olfr632	MGI:3030466	ENSMUSG00000073938
Olfr658	MGI:3030492	ENSMUSG00000070421
Olfr690	MGI:3030524	ENSMUSG00000050266
Olfr691	MGI:3030525	ENSMUSG00000043948
Olfr692	MGI:3030526	ENSMUSG00000073906
Olfr70	MGI:1860079	ENSMUSG00000050215
Olfr725	MGI:3030559	ENSMUSG00000068437
Olfr726	MGI:3030560	ENSMUSG00000060523
Olfr78	MGI:2157548	ENSMUSG00000043366
Olfr90	MGI:2177473	ENSMUSG00000056600
Olfr91	MGI:2177474	ENSMUSG00000095377
Olfr920	MGI:3030754	ENSMUSG00000061039
Olfr94	MGI:2177477	ENSMUSG00000043827
Olfr960	MGI:3030794	ENSMUSG00000059867
Olfr985	MGI:3030819	ENSMUSG00000049073
Olig1	MGI:1355334	ENSMUSG00000046160
Olig2	MGI:1355331	ENSMUSG00000039830
Olig3	MGI:2149955	ENSMUSG00000045591
Olr1	MGI:1261434	ENSMUSG00000030162
Oma1	MGI:1914263	ENSMUSG00000035069
Omd	MGI:1350918	ENSMUSG00000048368
Omg	MGI:106586	ENSMUSG00000049612
Omp	MGI:97436	ENSMUSG00000074006
Onecut1	MGI:1196423	ENSMUSG00000043013
Onecut2	MGI:1891408	ENSMUSG00000045991
Onecut3	MGI:1891409	ENSMUSG00000045518
Ooep	MGI:1915218	ENSMUSG00000032346
Oosp2	MGI:2684945	ENSMUSG00000055895
Opa1	MGI:1921393	ENSMUSG00000038084
Opa3	MGI:2686271	ENSMUSG00000052214
Opcml	MGI:97397	ENSMUSG00000062257
Ophn1	MGI:2151070	ENSMUSG00000031214
Oplah	MGI:1922725	ENSMUSG00000022562
Opn1sw	MGI:99438	ENSMUSG00000058831
Opn3	MGI:1338022	ENSMUSG00000026525
Opn4	MGI:1353425	ENSMUSG00000021799
Opn5	MGI:2662912	ENSMUSG00000043972
Oprd1	MGI:97438	ENSMUSG00000050511
Oprk1	MGI:97439	ENSMUSG00000025905
Oprl1	MGI:97440	ENSMUSG00000027584
Optc	MGI:2151113	ENSMUSG00000010311
Optn	MGI:1918898	ENSMUSG00000026672
Orai1	MGI:1925542	ENSMUSG00000049686
Orai2	MGI:2443195	ENSMUSG00000039747
Orai3	MGI:3039586	ENSMUSG00000043964
Oraov1	MGI:1919534	ENSMUSG00000031072
Orc1	MGI:1328337	ENSMUSG00000028587
Orc2	MGI:1328306	ENSMUSG00000026037
Orc3	MGI:1354944	ENSMUSG00000040044
Orc4	MGI:1347043	ENSMUSG00000026761
Orc5	MGI:1347044	ENSMUSG00000029012
Orc6	MGI:1929285	ENSMUSG00000031697
Orm1	MGI:97443	ENSMUSG00000039196
Orm2	MGI:97444	ENSMUSG00000061540
Orm3	MGI:97445	ENSMUSG00000028359
Ormdl1	MGI:2181669	ENSMUSG00000026097
Ormdl2	MGI:1914094	ENSMUSG00000025353
Ormdl3	MGI:1913862	ENSMUSG00000038150
Os9	MGI:1924301	ENSMUSG00000040462
Osbp	MGI:97447	ENSMUSG00000024687
Osbp2	MGI:1921559	ENSMUSG00000020435
Osbpl10	MGI:1921736	ENSMUSG00000040875
Osbpl11	MGI:2146553	ENSMUSG00000022807
Osbpl1a	MGI:1927551	ENSMUSG00000044252
Osbpl2	MGI:2442832	ENSMUSG00000039050
Osbpl3	MGI:1918970	ENSMUSG00000029822
Osbpl5	MGI:1930265	ENSMUSG00000037606
Osbpl6	MGI:2139014	ENSMUSG00000042359
Osbpl7	MGI:1918490	ENSMUSG00000038534
Osbpl8	MGI:2443807	ENSMUSG00000020189
Osbpl9	MGI:1923784	ENSMUSG00000028559
Oscar	MGI:2179720	ENSMUSG00000054594
Oscp1	MGI:1916308	ENSMUSG00000042616
Oser1	MGI:1913930	ENSMUSG00000035399
Osgep	MGI:1913496	ENSMUSG00000006289
Osgepl1	MGI:1919335	ENSMUSG00000026096
Osgin1	MGI:1919089	ENSMUSG00000074063
Osgin2	MGI:2384798	ENSMUSG00000041153
Osm	MGI:104749	ENSMUSG00000058755
Osmr	MGI:1330819	ENSMUSG00000022146
Osr1	MGI:1344424	ENSMUSG00000048387
Osr2	MGI:1930813	ENSMUSG00000022330
Ost4	MGI:1914945	ENSMUSG00000038803
Ostc	MGI:1913607	ENSMUSG00000041084
Ostf1	MGI:700012	ENSMUSG00000024725
Ostm1	MGI:2655574	ENSMUSG00000038280
Otc	MGI:97448	ENSMUSG00000031173
Otoa	MGI:2149209	ENSMUSG00000034990
Otof	MGI:1891247	ENSMUSG00000062372
Otog	MGI:1202064	ENSMUSG00000009487
Otogl	MGI:3647600	ENSMUSG00000091455
Otol1	MGI:2685260	ENSMUSG00000027788
Otop1	MGI:2388363	ENSMUSG00000051596
Otop2	MGI:2388365	ENSMUSG00000050201
Otop3	MGI:1916852	ENSMUSG00000018862
Otor	MGI:1888678	ENSMUSG00000027416
Otos	MGI:2672814	ENSMUSG00000044055
Otp	MGI:99835	ENSMUSG00000021685
Otub1	MGI:2147616	ENSMUSG00000024767
Otub2	MGI:1915399	ENSMUSG00000021203
Otud1	MGI:1918448	ENSMUSG00000043415
Otud3	MGI:1920412	ENSMUSG00000041161
Otud4	MGI:1098801	ENSMUSG00000036990
Otud5	MGI:1859615	ENSMUSG00000031154
Otud6a	MGI:3644685	ENSMUSG00000051582
Otud6b	MGI:1919451	ENSMUSG00000040550
Otud7a	MGI:2158505	ENSMUSG00000033510
Otud7b	MGI:2654703	ENSMUSG00000038495
Otulin	MGI:3577015	ENSMUSG00000046034
Otx1	MGI:97450	ENSMUSG00000005917
Otx2	MGI:97451	ENSMUSG00000021848
Ovca2	MGI:2179725	ENSMUSG00000038268
Ovgp1	MGI:106661	ENSMUSG00000074340
Ovol1	MGI:1330290	ENSMUSG00000024922
Ovol2	MGI:1338039	ENSMUSG00000037279
Ovol3	MGI:2388075	ENSMUSG00000100512
Oxa1l	MGI:1916339	ENSMUSG00000000959
Oxct1	MGI:1914291	ENSMUSG00000022186
Oxct2a	MGI:1891061	ENSMUSG00000076436
Oxct2b	MGI:2664115	ENSMUSG00000076438
Oxld1	MGI:1913681	ENSMUSG00000039670
Oxnad1	MGI:1916953	ENSMUSG00000021906
Oxr1	MGI:2179326	ENSMUSG00000022307
Oxsm	MGI:1918397	ENSMUSG00000021786
Oxsr1	MGI:1917378	ENSMUSG00000036737
Oxt	MGI:97453	ENSMUSG00000027301
Oxtr	MGI:109147	ENSMUSG00000049112
P2rx1	MGI:1098235	ENSMUSG00000020787
P2rx2	MGI:2665170	ENSMUSG00000029503
P2rx3	MGI:1097160	ENSMUSG00000027071
P2rx4	MGI:1338859	ENSMUSG00000029470
P2rx5	MGI:2137026	ENSMUSG00000005950
P2rx6	MGI:1337113	ENSMUSG00000022758
P2rx7	MGI:1339957	ENSMUSG00000029468
P2ry1	MGI:105049	ENSMUSG00000027765
P2ry12	MGI:1918089	ENSMUSG00000036353
P2ry13	MGI:1921441	ENSMUSG00000036362
P2ry14	MGI:2155705	ENSMUSG00000036381
P2ry2	MGI:105107	ENSMUSG00000032860
P2ry6	MGI:2673874	ENSMUSG00000048779
P3h1	MGI:1888921	ENSMUSG00000028641
P3h2	MGI:2146663	ENSMUSG00000038168
P3h3	MGI:1315208	ENSMUSG00000023191
P3h4	MGI:1913430	ENSMUSG00000006931
P4ha1	MGI:97463	ENSMUSG00000019916
P4ha2	MGI:894286	ENSMUSG00000018906
P4ha3	MGI:2444049	ENSMUSG00000051048
P4hb	MGI:97464	ENSMUSG00000025130
P4htm	MGI:1921693	ENSMUSG00000006675
Pa2g4	MGI:894684	ENSMUSG00000025364
Pabpc1	MGI:1349722	ENSMUSG00000022283
Pabpc1l	MGI:1922908	ENSMUSG00000054582
Pabpc4	MGI:2385206	ENSMUSG00000011257
Pabpc4l	MGI:3643087	ENSMUSG00000090919
Pabpc5	MGI:2136401	ENSMUSG00000034732
Pabpc6	MGI:1914793	ENSMUSG00000046173
Pabpn1	MGI:1859158	ENSMUSG00000022194
Pabpn1l	MGI:2685954	ENSMUSG00000069867
Pacrg	MGI:1916560	ENSMUSG00000037196
Pacs1	MGI:1277113	ENSMUSG00000024855
Pacs2	MGI:1924399	ENSMUSG00000021143
Pacsin1	MGI:1345181	ENSMUSG00000040276
Pacsin2	MGI:1345153	ENSMUSG00000016664
Pacsin3	MGI:1891410	ENSMUSG00000027257
Padi1	MGI:1338893	ENSMUSG00000025329
Padi2	MGI:1338892	ENSMUSG00000028927
Padi3	MGI:1338891	ENSMUSG00000025328
Padi4	MGI:1338898	ENSMUSG00000025330
Padi6	MGI:2655198	ENSMUSG00000040935
Paf1	MGI:1923988	ENSMUSG00000003437
Pafah1b1	MGI:109520	ENSMUSG00000020745
Pafah1b2	MGI:108415	ENSMUSG00000003131
Pafah1b3	MGI:108414	ENSMUSG00000005447
Pafah2	MGI:2140321	ENSMUSG00000037366
Pag1	MGI:2443160	ENSMUSG00000027508
Pagr1a	MGI:1914528	ENSMUSG00000030680
Pagr1b	MGI:5141883	ENSMUSG00000092534
Pah	MGI:97473	ENSMUSG00000020051
Paics	MGI:1914304	ENSMUSG00000029247
Paip1	MGI:2384993	ENSMUSG00000025451
Paip2	MGI:1915119	ENSMUSG00000037058
Paip2b	MGI:2386865	ENSMUSG00000045896
Pak1	MGI:1339975	ENSMUSG00000030774
Pak1ip1	MGI:1915333	ENSMUSG00000038683
Pak2	MGI:1339984	ENSMUSG00000022781
Pak3	MGI:1339656	ENSMUSG00000031284
Pak4	MGI:1917834	ENSMUSG00000030602
Pak6	MGI:2679420	ENSMUSG00000074923
Pak7	MGI:1920334	ENSMUSG00000039913
Pakap	MGI:5141924	ENSMUSG00000089945
Palb2	MGI:3040695	ENSMUSG00000044702
Pald1	MGI:1351623	ENSMUSG00000020092
Palld	MGI:1919583	ENSMUSG00000058056
Palm	MGI:1261814	ENSMUSG00000035863
Palm2	MGI:1934601	ENSMUSG00000090053
Palm3	MGI:1921587	ENSMUSG00000047986
Palmd	MGI:2148896	ENSMUSG00000033377
Pam	MGI:97475	ENSMUSG00000026335
Pam16	MGI:1913699	ENSMUSG00000014301
Pamr1	MGI:2445082	ENSMUSG00000027188
Pan2	MGI:1918984	ENSMUSG00000005682
Pan3	MGI:1919837	ENSMUSG00000029647
Pank1	MGI:1922985	ENSMUSG00000033610
Pank2	MGI:1921700	ENSMUSG00000037514
Pank3	MGI:2387464	ENSMUSG00000018846
Pank4	MGI:2387466	ENSMUSG00000029056
Panx1	MGI:1860055	ENSMUSG00000031934
Panx2	MGI:1890615	ENSMUSG00000058441
Panx3	MGI:1918881	ENSMUSG00000011118
Paox	MGI:1916983	ENSMUSG00000025464
Papd4	MGI:2140950	ENSMUSG00000042167
Papd5	MGI:1917820	ENSMUSG00000036779
Papd7	MGI:2682295	ENSMUSG00000034575
Papln	MGI:2386139	ENSMUSG00000021223
Papola	MGI:109301	ENSMUSG00000021111
Papolb	MGI:1932115	ENSMUSG00000074817
Papolg	MGI:2442119	ENSMUSG00000020273
Pappa	MGI:97479	ENSMUSG00000028370
Pappa2	MGI:3051647	ENSMUSG00000073530
Papss1	MGI:1330587	ENSMUSG00000028032
Papss2	MGI:1330223	ENSMUSG00000024899
Paqr3	MGI:2679683	ENSMUSG00000055725
Paqr4	MGI:1923748	ENSMUSG00000023909
Paqr5	MGI:1921340	ENSMUSG00000032278
Paqr6	MGI:1916207	ENSMUSG00000041423
Paqr7	MGI:1919154	ENSMUSG00000037348
Paqr8	MGI:1921479	ENSMUSG00000025931
Paqr9	MGI:1922802	ENSMUSG00000064225
Pard3	MGI:2135608	ENSMUSG00000025812
Pard3b	MGI:1919301	ENSMUSG00000052062
Pard6a	MGI:1927223	ENSMUSG00000005699
Pard6b	MGI:2135605	ENSMUSG00000044641
Pard6g	MGI:2135606	ENSMUSG00000056214
Parg	MGI:1347094	ENSMUSG00000021911
Park2	MGI:1355296	ENSMUSG00000023826
Park7	MGI:2135637	ENSMUSG00000028964
Parl	MGI:1277152	ENSMUSG00000033918
Parm1	MGI:2443349	ENSMUSG00000034981
Parn	MGI:1921358	ENSMUSG00000022685
Parp1	MGI:1340806	ENSMUSG00000026496
Parp10	MGI:3712326	ENSMUSG00000063268
Parp11	MGI:2141505	ENSMUSG00000037997
Parp12	MGI:2143990	ENSMUSG00000038507
Parp14	MGI:1919489	ENSMUSG00000034422
Parp16	MGI:2446133	ENSMUSG00000032392
Parp2	MGI:1341112	ENSMUSG00000036023
Parp3	MGI:1891258	ENSMUSG00000023249
Parp4	MGI:2685589	ENSMUSG00000054509
Parp6	MGI:1914537	ENSMUSG00000025237
Parp8	MGI:1098713	ENSMUSG00000021725
Parp9	MGI:1933117	ENSMUSG00000022906
Parpbp	MGI:1922567	ENSMUSG00000035365
Pars2	MGI:2386296	ENSMUSG00000043572
Parva	MGI:1931144	ENSMUSG00000030770
Parvb	MGI:2153063	ENSMUSG00000022438
Parvg	MGI:2158329	ENSMUSG00000022439
Pask	MGI:2155936	ENSMUSG00000026274
Pate1	MGI:4936886	ENSMUSG00000091215
Pate2	MGI:2685692	ENSMUSG00000074452
Pate3	MGI:4936999	ENSMUSG00000094995
Pate4	MGI:1930790	ENSMUSG00000032099
Patj	MGI:1277960	ENSMUSG00000061859
Patl1	MGI:2147679	ENSMUSG00000046139
Patl2	MGI:1914828	ENSMUSG00000027233
Patz1	MGI:1891832	ENSMUSG00000020453
Pawr	MGI:2149961	ENSMUSG00000035873
Pax1	MGI:97485	ENSMUSG00000037034
Pax2	MGI:97486	ENSMUSG00000004231
Pax3	MGI:97487	ENSMUSG00000004872
Pax4	MGI:97488	ENSMUSG00000029706
Pax5	MGI:97489	ENSMUSG00000014030
Pax6	MGI:97490	ENSMUSG00000027168
Pax7	MGI:97491	ENSMUSG00000028736
Pax8	MGI:97492	ENSMUSG00000026976
Pax9	MGI:97493	ENSMUSG00000001497
Paxbp1	MGI:1914617	ENSMUSG00000022974
Paxip1	MGI:1890430	ENSMUSG00000002221
Paxx	MGI:2442831	ENSMUSG00000047617
Pbdc1	MGI:1914933	ENSMUSG00000031226
Pbk	MGI:1289156	ENSMUSG00000022033
Pbld2	MGI:1914557	ENSMUSG00000020072
Pbp2	MGI:1923650	ENSMUSG00000047104
Pbrm1	MGI:1923998	ENSMUSG00000042323
Pbx1	MGI:97495	ENSMUSG00000052534
Pbx2	MGI:1341793	ENSMUSG00000034673
Pbx3	MGI:97496	ENSMUSG00000038718
Pbx4	MGI:1931321	ENSMUSG00000031860
Pbxip1	MGI:2441670	ENSMUSG00000042613
Pcbd1	MGI:94873	ENSMUSG00000020098
Pcbd2	MGI:1919812	ENSMUSG00000021496
Pcbp1	MGI:1345635	ENSMUSG00000051695
Pcbp2	MGI:108202	ENSMUSG00000056851
Pcbp3	MGI:1890470	ENSMUSG00000001120
Pcbp4	MGI:1890471	ENSMUSG00000023495
Pcca	MGI:97499	ENSMUSG00000041650
Pccb	MGI:1914154	ENSMUSG00000032527
Pcdh1	MGI:104692	ENSMUSG00000051375
Pcdh10	MGI:1338042	ENSMUSG00000049100
Pcdh11x	MGI:2442849	ENSMUSG00000034755
Pcdh12	MGI:1855700	ENSMUSG00000024440
Pcdh15	MGI:1891428	ENSMUSG00000052613
Pcdh17	MGI:2684924	ENSMUSG00000035566
Pcdh18	MGI:1920423	ENSMUSG00000037892
Pcdh19	MGI:2685563	ENSMUSG00000051323
Pcdh20	MGI:2443376	ENSMUSG00000050505
Pcdh7	MGI:1860487	ENSMUSG00000029108
Pcdh8	MGI:1306800	ENSMUSG00000036422
Pcdh9	MGI:1306801	ENSMUSG00000055421
Pcdha11	MGI:1298372	ENSMUSG00000007440
Pcdha12	MGI:1298370	ENSMUSG00000103310
Pcdha2	MGI:2681880	ENSMUSG00000104148
Pcdha3	MGI:2447313	ENSMUSG00000102312
Pcdha5	MGI:1298371	ENSMUSG00000103092
Pcdha7	MGI:1298369	ENSMUSG00000104318
Pcdha9	MGI:2447322	ENSMUSG00000103770
Pcdhac1	MGI:1891442	ENSMUSG00000103255
Pcdhac2	MGI:1891443	ENSMUSG00000102697
Pcdhb10	MGI:2136745	ENSMUSG00000045657
Pcdhb11	MGI:2136746	ENSMUSG00000051486
Pcdhb13	MGI:2136748	ENSMUSG00000047307
Pcdhb14	MGI:2136749	ENSMUSG00000044043
Pcdhb15	MGI:2136750	ENSMUSG00000047033
Pcdhb16	MGI:2136752	ENSMUSG00000047910
Pcdhb17	MGI:2136754	ENSMUSG00000046387
Pcdhb18	MGI:2136756	ENSMUSG00000048347
Pcdhb19	MGI:2136757	ENSMUSG00000043313
Pcdhb2	MGI:2136735	ENSMUSG00000051599
Pcdhb20	MGI:2136758	ENSMUSG00000046191
Pcdhb21	MGI:2136759	ENSMUSG00000044022
Pcdhb22	MGI:2136760	ENSMUSG00000073591
Pcdhb3	MGI:2136737	ENSMUSG00000045498
Pcdhb4	MGI:2136738	ENSMUSG00000045689
Pcdhb5	MGI:2136739	ENSMUSG00000063687
Pcdhb6	MGI:2136740	ENSMUSG00000051678
Pcdhb7	MGI:2136741	ENSMUSG00000045062
Pcdhb8	MGI:2136742	ENSMUSG00000045876
Pcdhb9	MGI:2136744	ENSMUSG00000051242
Pcdhga1	MGI:1935212	ENSMUSG00000103144
Pcdhga10	MGI:1935227	ENSMUSG00000102222
Pcdhga11	MGI:1935228	ENSMUSG00000102742
Pcdhga12	MGI:1935229	ENSMUSG00000102428
Pcdhga2	MGI:1935214	ENSMUSG00000103332
Pcdhga3	MGI:1935215	ENSMUSG00000104346
Pcdhga4	MGI:1935216	ENSMUSG00000103677
Pcdhga5	MGI:1935217	ENSMUSG00000103567
Pcdhga6	MGI:1935218	ENSMUSG00000103793
Pcdhga7	MGI:1935219	ENSMUSG00000103472
Pcdhga8	MGI:1935221	ENSMUSG00000103897
Pcdhga9	MGI:1935226	ENSMUSG00000102440
Pcdhgb1	MGI:1935169	ENSMUSG00000103037
Pcdhgb2	MGI:1935170	ENSMUSG00000102748
Pcdhgb4	MGI:1935173	ENSMUSG00000103585
Pcdhgb5	MGI:1935196	ENSMUSG00000103749
Pcdhgb6	MGI:1935197	ENSMUSG00000103088
Pcdhgb7	MGI:1935199	ENSMUSG00000104063
Pcdhgc3	MGI:1935201	ENSMUSG00000102918
Pcdhgc4	MGI:1935203	ENSMUSG00000023036
Pcdhgc5	MGI:1935205	ENSMUSG00000102543
Pced1a	MGI:2442177	ENSMUSG00000037773
Pced1b	MGI:2446270	ENSMUSG00000044250
Pcf11	MGI:1919579	ENSMUSG00000041328
Pcgf1	MGI:1917087	ENSMUSG00000069678
Pcgf2	MGI:99161	ENSMUSG00000018537
Pcgf3	MGI:1916837	ENSMUSG00000033623
Pcgf5	MGI:1923505	ENSMUSG00000024805
Pcgf6	MGI:1918291	ENSMUSG00000025050
Pcid2	MGI:2443003	ENSMUSG00000038542
Pcif1	MGI:2443858	ENSMUSG00000039849
Pck1	MGI:97501	ENSMUSG00000027513
Pck2	MGI:1860456	ENSMUSG00000040618
Pclaf	MGI:1915276	ENSMUSG00000040204
Pclo	MGI:1349390	ENSMUSG00000061601
Pcm1	MGI:1277958	ENSMUSG00000031592
Pcmt1	MGI:97502	ENSMUSG00000019795
Pcmtd1	MGI:2441773	ENSMUSG00000051285
Pcmtd2	MGI:1923927	ENSMUSG00000027589
Pcna	MGI:97503	ENSMUSG00000027342
Pcnp	MGI:1923552	ENSMUSG00000071533
Pcnt	MGI:102722	ENSMUSG00000001151
Pcnx	MGI:1891924	ENSMUSG00000021140
Pcnx2	MGI:2445010	ENSMUSG00000060212
Pcnx3	MGI:1861733	ENSMUSG00000054874
Pcnx4	MGI:1914958	ENSMUSG00000034501
Pcolce	MGI:105099	ENSMUSG00000029718
Pcolce2	MGI:1923727	ENSMUSG00000015354
Pcp2	MGI:97508	ENSMUSG00000004630
Pcp4	MGI:97509	ENSMUSG00000090223
Pcp4l1	MGI:1913675	ENSMUSG00000038370
Pcsk1	MGI:97511	ENSMUSG00000021587
Pcsk1n	MGI:1353431	ENSMUSG00000039278
Pcsk2	MGI:97512	ENSMUSG00000027419
